"id","title","description","link","image link","condition","availability","price","brand","google product category"
"472","SamSung Galaxy S5 32GB Màu Đen Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s5 32gb màu đen quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s5-32gb-mau-den-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s5-32gb-black-usa-99-slide-1.jpg","new","in stock","3990000 VND","Samsung S5",""
"473","SamSung Galaxy S5 32GB Màu Trắng Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s5 32gb màu trắng quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s5-32gb-mau-trang-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s5-32gb-white-usa-99-slide-1.jpg","new","in stock","3990000 VND","Samsung S5",""
"495","SamSung Galaxy S6 Edge 64GB Màu Đen Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 edge 64gb màu đen quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-edge-64gb-mau-den-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s6-edge-64gb-black-world-99-slide-1.jpg","new","in stock","9190000 VND","Samsung S6 Edge",""
"491","iPhone 5C Lock 16GB White (Trắng) Hàng Trưng Bày","iphone 5c 16gb white (trắng) lock likenew 99%","http://www.vietanhmobile.com/iphone-5c-16gb-white-trang-lock-likenew-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-5c-16gb-white-trang-lock-qsd-99-slide-1.jpg","new","in stock","2490000 VND","IPhone 5C",""
"496","Vòng đeo tay Xiaomi Mi Band 2","vòng đeo tay xiaomi mi band 2 ","http://www.vietanhmobile.com/vong-deo-tay-xiaomi-mi-band-2.html","http://www.vietanhmobile.com/hinh-anh/san-pham/vong-deo-tay-mi-band-2-black-100-slide-2.jpg","new","out of stock","1050000 VND","Phụ Kiện Xiaomi",""
"497","SamSung Galaxy S6 Edge Plus 64GB Màu Vàng (Gold) Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 edge plus 64gb màu vàng (gold) quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-edge-plus-64gb-mau-vang-gold-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/S6-edge-plus-64GB-gold-usa-99-slide-1.jpg","new","in stock","10690000 VND","Samsung S6 Edge Plus",""
"498","SamSung Galaxy S6 64GB Màu Đen Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 64gb màu đen quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-64gb-mau-den-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s6-mau-den-64gb-world-my-99-slide-1.jpg","new","in stock","6790000 VND","Samsung S6",""
"499","SamSung Galaxy S6 64GB Màu Trắng Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 64gb màu trắng quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-64gb-mau-trang-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s6-mau-trang-64gb-world-my-99-slide-1.jpg","new","in stock","6890000 VND","Samsung S6",""
"500","SamSung Galaxy S6 64GB Màu Vàng Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 64gb màu vàng quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-64gb-mau-vang-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s6-mau-vang-64gb-world-my-99-slide-1.jpg","new","in stock","6990000 VND","Samsung S6",""
"501","SamSung Galaxy S6 Edge Plus 32GB Màu Trắng (White) Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 edge plus 32gb màu trắng (white) quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-edge-plus-32gb-mau-trang-white-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/S6-edge-plus-32GB-trang-usa-99-slide1.jpg","new","in stock","9290000 VND","Samsung S6 Edge Plus",""
"502","SamSung Galaxy S6 Edge Plus 64GB Màu Trắng (White) Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 edge plus 64gb màu trắng (white) quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-edge-plus-64gb-mau-trang-white-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/S6-edge-plus-64GB-trang-usa-99-slide1.jpg","new","in stock","10690000 VND","Samsung S6 Edge Plus",""
"534","iPad Air 1 16GB + 4G Màu Xám ( Gray ) Chưa Active","ipad air 1 16gb + 4g màu xám ( gray ) chưa active","http://www.vietanhmobile.com/ipad-air-1-16gb-4g-mau-xam-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-air-1-16gb-gray-100-slide-1.jpg","new","out of stock","7190000 VND","iPad Air 1",""
"535","iPad Air 1 16GB + 4G Màu Bạc ( Silver ) Chưa Active","ipad air 1 16gb + 4g màu bạc ( silver ) chưa active","http://www.vietanhmobile.com/ipad-air-1-16gb-4g-mau-bac-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-air-1-16gb-silver-100-slide-1.jpg","new","out of stock","7390000 VND","iPad Air 1",""
"536","iPad Air 1 32GB + 4G Màu Xám ( Gray ) Chưa Active","ipad air 1 32gb + 4g màu xám ( gray ) chưa active","http://www.vietanhmobile.com/ipad-air-1-32gb-4g-mau-xam-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-air-1-32gb-gray-100-slide-1.jpg","new","out of stock","8190000 VND","iPad Air 1",""
"539","iPad Air 1 64GB + 4G Màu Bạc ( Silver ) Chưa Active","ipad air 1 64gb + 4g màu bạc ( silver ) chưa active","http://www.vietanhmobile.com/ipad-air-1-64gb-4g-mau-bac-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-air-1-64gb-silver-100-slide-1-h1537.jpg","new","out of stock","8990000 VND","iPad Air 1",""
"537","iPad Air 1 32GB + 4G Màu Bạc ( Silver ) Chưa Active","ipad air 1 32gb + 4g màu bạc ( silver ) chưa active","http://www.vietanhmobile.com/ipad-air-1-32gb-4g-mau-bac-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-air-1-16gb-silver-100-slide-1-h1537.jpg","new","out of stock","8390000 VND","iPad Air 1",""
"519","SamSung Galaxy S6 Edge Plus 64GB Màu Đen (Black) Quốc Tế Mỹ Hàng Trưng Bày","samsung galaxy s6 edge plus 64gb màu đen (black) quốc tế mỹ qsd 99%","http://www.vietanhmobile.com/samsung-galaxy-s6-edge-plus-64gb-mau-den-black-quoc-te-my-qsd-99.html","http://www.vietanhmobile.com/hinh-anh/san-pham/S6-edge-plus-64GB-black-usa-99-slide-1.jpg","new","in stock","10290000 VND","Samsung S6 Edge Plus",""
"520","iPad Mini 4 16GB + 4G Màu Trắng (Silver)  Chưa Active","ipad mini 4 16gb + 4g màu trắng (silver)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-16gb-4g-mau-trang-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-16gb-4g-silver-100-slide.jpg","new","out of stock","11290000 VND","iPad Mini 4",""
"521","iPad Mini 4 16GB + 4G Màu Vàng (Gold)  Chưa Active","ipad mini 4 16gb + 4g màu vàng (gold)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-16gb-4g-mau-vang-gold-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-16gb-4g-gold-100-slide.jpg","new","out of stock","11290000 VND","iPad Mini 4",""
"522","iPad Mini 4 16GB + 4G Màu Đen (Gray)  Chưa Active","ipad mini 4 16gb + 4g màu đen (gray)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-16gb-4g-mau-den-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-16gb-4g-gray-100-silde-1.jpg","new","out of stock","11290000 VND","iPad Mini 4",""
"523","iPad Mini 4 64GB + 4G Màu Trắng (Silver)  Chưa Active","ipad mini 4 64gb + 4g màu trắng (silver)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-64gb-4g-mau-trang-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-64gb-4g-silver-100-slide.jpg","new","out of stock","13390000 VND","iPad Mini 4",""
"524","iPad Mini 4 64GB + 4G Màu Vàng (Gold)  Chưa Active","ipad mini 4 64gb + 4g màu vàng (gold)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-64gb-4g-mau-vang-gold-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-64gb-4g-gold-100-slide.jpg","new","out of stock","13390000 VND","iPad Mini 4",""
"525","iPad Mini 4 64GB + 4G Màu Đen (Gray)  Chưa Active","ipad mini 4 64gb + 4g màu đen (gray)  chưa active","http://www.vietanhmobile.com/ipad-mini-4-64gb-4g-mau-den-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-4-64gb-4g-gray-100-silde-1.jpg","new","out of stock","13390000 VND","iPad Mini 4",""
"526","iPad Mini 2 32GB + 4G Màu Đen (Gray) Chưa Active","ipad mini 2 32gb + 4g màu đen (gray) chưa active","http://www.vietanhmobile.com/ipad-mini-2-32gb-4g-mau-den-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-32gb-4g-gray-100-slide-1.jpg","new","out of stock","7490000 VND","iPad Mini 2",""
"527","iPad Mini 2 32GB + 4G Màu Trắng (Silver) Chưa Active","ipad mini 2 32gb + 4g màu trắng (silver) chưa active","http://www.vietanhmobile.com/ipad-mini-2-32gb-4g-mau-trang-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-32gb-4g-silver-100-silde-1.jpg","new","out of stock","7990000 VND","iPad Mini 2",""
"557","iPad 4 Cellular Hàng Trưng Bày","ipad 4 cellular hàng trưng bày","http://www.vietanhmobile.com/ipad-4-cellular-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-4-cellular-99-side-1.jpg","new","out of stock","5490000 VND","iPad 4",""
"603","Ốp lưng Loopee cho Iphone","ốp lưng loopee cho iphone","http://www.vietanhmobile.com/op-lung-loopee-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Op-lung-loopee-iphone.jpg","new","out of stock","250000 VND","Ốp Lưng iPhone",""
"604","Ốp lưng Aiqaa cho Iphone","ốp lưng aiqaa cho iphone","http://www.vietanhmobile.com/op-lung-aiqaa-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/op-lung-aiquaa-iphone.jpg","new","out of stock","180000 VND","Ốp Lưng iPhone",""
"605","Ốp lưng Luxo cho Iphone","ốp lưng luxo cho iphone","http://www.vietanhmobile.com/op-lung-luxo-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/op-lung-luxo-iphone.jpg","new","out of stock","190000 VND","Ốp Lưng iPhone",""
"606","Ốp lưng da Megumi cho Iphone","ốp lưng da megumi cho iphone","http://www.vietanhmobile.com/op-lung-da-megumi-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/op-lung-da-megumi-iphone.jpg","new","out of stock","290000 VND","Ốp Lưng iPhone",""
"607","Ốp viền G-Case cho Iphone","ốp viền g-case cho iphone","http://www.vietanhmobile.com/op-vien-g-case-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/op-lung-g-case-iphone.jpg","new","out of stock","220000 VND","Ốp Lưng iPhone",""
"608","Ốp lưng da Nillkin cho Iphone","ốp lưng da nillkin cho iphone","http://www.vietanhmobile.com/op-lung-da-nillkin-cho-iphone.html","http://www.vietanhmobile.com/hinh-anh/san-pham/op-lung-da-nillkin-iphone.jpg","new","out of stock","290000 VND","Ốp Lưng iPhone",""
"775","Samsung S7 Edge Quốc Tế Hàng Mới 100%","samsung s7 quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s7-quoc-te-hang-moi-100-775.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-s7-edge-quoc-te-hang-moi-100-slide-1.jpg","new","in stock","9990000 VND","Samsung S7 Edge",""
"684","iPhone 6 Gray (Xám) Quốc Tế Chưa Active","iphone 6 gray (xám) quốc tế chưa active","http://www.vietanhmobile.com/iphone-6-gray-xam-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-gray-xam-quoc-te-100-slide-1.jpg","new","in stock","6990000 VND","Iphone 6",""
"687","iPhone 5S Gold (Vàng) Quốc Tế Chưa Active - Trôi Bảo Hành","iphone 5s gold (vàng) quốc tế chưa active - trôi bảo hành","http://www.vietanhmobile.com/iphone-5s-gold-vang-quoc-te-chua-active-troi-bao-hanh.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-5s-gold-world-100-tbh-slide-1.jpg","new","in stock","4490000 VND","IPhone 5S",""
"699","MacBook Pro Retina 2014 (13inch) MGX72 Hàng Trưng Bày","macbook pro retina 2014 (13inch) mgx72 hàng trưng bày","http://www.vietanhmobile.com/macbook-pro-retina-2014-13inch-mgx72-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/macbook-pro-retina-mgx72-2014-99-slide-1.jpg","new","in stock","19990000 VND","Macbook Pro Retina",""
"700","MacBook Pro Retina 2014 (13inch) MGX82 Hàng Trưng Bày","macbook pro retina 2014 (13inch) mgx82 hàng trưng bày","http://www.vietanhmobile.com/macbook-pro-retina-2014-13inch-mgx82-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/macbook-pro-retina-mgx82-2014-99-slide-1.jpg","new","in stock","21490000 VND","Macbook Pro Retina",""
"709","Tai Nghe Bluetooth Airpods Apple","tai nghe bluetooth airpods apple","http://www.vietanhmobile.com/tai-nghe-bluetooth-airpods-apple.html","http://www.vietanhmobile.com/hinh-anh/san-pham/airpoids-apple-new-slide-1.jpg","new","out of stock","4190000 VND","Loa - Tai Nghe Bluetooth",""
"914","iPhone 8 Plus Đỏ Quốc Tế Chưa Active","iphone 8 plus đỏ quốc tế chưa active","http://www.vietanhmobile.com/iphone-8-plus-do-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-8-plus-red-new-chua-active-100-slide-1.jpg","new","out of stock","23990000 VND","Iphone 8 Plus",""
"915","iPhone 8 Đỏ Quốc Tế Chưa Active","iphone 8 đỏ quốc tế chưa active","http://www.vietanhmobile.com/iphone-8-do-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-8-red-chua-active-100-main.jpg","new","out of stock","20090000 VND","Iphone 8",""
"712","iPad Air 1 Cellular Màu Bạc ( Silver ) Chưa active","ipad air 1 cellular màu bạc ( silver ) chưa active ","http://www.vietanhmobile.com/ipad-air-1-cellular-mau-bac-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/IPad-air-1-silver-cellular-100-slide-1.jpg","new","out of stock","8290000 VND","iPad Air 1",""
"713","iPad Air 1 Cellular Màu Xám ( Gray ) Chưa Active","ipad air 1 cellular màu xám ( gray ) chưa active","http://www.vietanhmobile.com/ipad-air-1-cellular-mau-xam-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/IPad-air-1-gray-cellular-100-slide-1.jpg","new","out of stock","8290000 VND","iPad Air 1",""
"714","iPad Mini 2 Cellular Màu Đen (Black)  Hàng Trưng Bày","ipad mini 2 cellular màu đen (black)  hàng trưng bày","http://www.vietanhmobile.com/ipad-mini-2-cellular-mau-den-black-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-cellular-black-99-slide-1.jpg","new","out of stock","5490000 VND","iPad Mini 2",""
"715","iPad Mini 2 Cellular Màu Bạc (Silver)  Hàng Trưng Bày","ipad mini 2 cellular màu bạc (silver)  hàng trưng bày","http://www.vietanhmobile.com/ipad-mini-2-cellular-mau-bac-silver-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-cellular-silver-slide-1.jpg","new","out of stock","5490000 VND","iPad Mini 2",""
"716","iPad Mini 2 Cellular Màu Trắng (Silver) Chưa Active","ipad mini 2 cellular màu trắng (silver) chưa active","http://www.vietanhmobile.com/ipad-mini-2-cellular-mau-trang-silver-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-cellular-silver-100-slide-1.jpg","new","out of stock","6990000 VND","iPad Mini 2",""
"717","iPad Mini 2 Cellular Màu Xám (Gray) Chưa Active","ipad mini 2 cellular màu xám (gray) chưa active","http://www.vietanhmobile.com/ipad-mini-2-cellular-mau-xam-gray-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-mini-2-cellular-black-100-slide-1.jpg","new","out of stock","6990000 VND","iPad Mini 2",""
"737","iPhone 5 Lock Hàng Trưng Bày","iphone 5 lock hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-5-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-5-lock-likenew-99-slide-1.png","new","in stock","2590000 VND","IPhone 5",""
"739","iPhone 5S Quốc Tế Hàng Trưng Bày","iphone 5s quốc tế hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-5s-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-5S-quoc-te-likenew-99-slide-1.png","new","in stock","2990000 VND","IPhone 5S",""
"740","iPhone 5S Lock Hàng Trưng Bày","iphone 5s lock hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-5s-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-5s-lock-likenew-99-slide-1.png","new","in stock","2490000 VND","IPhone 5S",""
"741","iPhone 6 Lock Hàng Trưng Bày","iphone 6 lock hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-6-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-lock-likenew-99-slide-1.jpg","new","in stock","2990000 VND","Iphone 6",""
"742","iPhone 6 Plus Lock Hàng Trưng Bày","iphone 6 plus lock hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-6-plus-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-plus-lock-likenew-99-slide-1.jpg","new","in stock","4690000 VND","Iphone 6 Plus",""
"772","Samsung S7 Quốc Tế Hàng Trưng Bày","samsung s7 quốc tế hàng trưng bày","http://www.vietanhmobile.com/samsung-s7-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-s7-quoc-te-likenew-99-slide-1.jpg","new","in stock","4490000 VND","Samsung S7",""
"744","iPhone 6 Plus Quốc Tế Hàng Trưng Bày","iphone 6 plus quốc tế hàng trưng bày giá tốt","http://www.vietanhmobile.com/iphone-6-plus-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-plus-quoc-te-likenew-99-slide-1.jpg","new","in stock","5790000 VND","Iphone 6 Plus",""
"746","iPhone 6 Plus Lock Đã Active Mới 100%","iphone 6 plus lock đã active mới 100% giá tốt nhất","http://www.vietanhmobile.com/iphone-6-plus-lock-da-active-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-plus-lock-actived-100-slide-1.jpg","new","in stock","7890000 VND","Iphone 6 Plus",""
"748","iPhone 6 Lock Đã Active Mới 100%","iphone 6 lock đã active mới 100% giá tốt nhất","http://www.vietanhmobile.com/iphone-6-lock-da-active-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-lock-actived-100-slide-1.jpg","new","in stock","5690000 VND","Iphone 6",""
"754","iPhone 6 Quốc Tế Chưa Active - Trôi Bảo Hành","iphone 6 quốc tế chưa active - trôi bảo hành giá tốt","http://www.vietanhmobile.com/iphone-6-quoc-te-chua-active-troi-bao-hanh.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6-quoc-te-troi-bao-hanh-100-slide-1.jpg","new","in stock","5290000 VND","Iphone 6",""
"755","iPhone 6S Lock Hàng Trưng Bày","iphone 6s lock hàng trưng bày giá tốt nhất","http://www.vietanhmobile.com/iphone-6s-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6s-lock-likenew-99-slide-1.jpg","new","in stock","4190000 VND","Iphone 6S",""
"757","iPhone 6S Quốc Tế Hàng Trưng Bày","iphone 6s quốc tế hàng trưng bày giá tốt","http://www.vietanhmobile.com/iphone-6s-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6s-quoc-te-likenew-99-slide-1.jpg","new","in stock","5490000 VND","Iphone 6S",""
"760","iPhone 6S Quốc Tế Chưa Active","iphone 6s quốc tế chưa active giá tốt","http://www.vietanhmobile.com/iphone-6s-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6s-quoc-te-chua-active-100-slide-1.jpg","new","in stock","9990000 VND","Iphone 6S",""
"762","iPhone 6S Plus Lock Hàng Trưng Bày","iphone 6s plus lock hàng trưng bày giá tốt","http://www.vietanhmobile.com/iphone-6s-plus-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-6s-plus-lock-likenew-99-slide-1.jpg","new","in stock","5790000 VND","Iphone 6S Plus",""
"769","iPhone 7 Lock Đã Active Mới 100%","iphone 7 lock đã active mới 100%","http://www.vietanhmobile.com/iphone-7-lock-da-active-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-lock-actice-100-slide-1.jpg","new","in stock","11690000 VND","Iphone 7",""
"771","iPhone 7 Quốc Tế Chưa Active","iphone 7 quốc tế chưa active","http://www.vietanhmobile.com/iphone-7-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-quoc-te-chua-active-100-slide-1.jpg","new","in stock","14090000 VND","Iphone 7",""
"770","iPhone 7 Quốc Tế Hàng Trưng Bày","iphone 7 quốc tế hàng trưng bày","http://www.vietanhmobile.com/iphone-7-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-quoc-te-likenew-99-slide-1.jpg","new","in stock","8190000 VND","Iphone 7",""
"767","iPhone 7 Plus Quốc Tế Chưa Active","iphone 7 plus quốc tế chưa active","http://www.vietanhmobile.com/iphone-7-plus-quoc-te-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-plus-quoc-te-chua-active-100-slide-1.jpg","new","in stock","15990000 VND","Iphone 7 Plus",""
"768","iPhone 7 Lock Hàng Trưng Bày","iphone 7 lock hàng trưng bày","http://www.vietanhmobile.com/iphone-7-lock-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-lock-likenew-99-slide-1.jpg","new","in stock","6290000 VND","Iphone 7",""
"773","Samsung S7 Quốc Tế Hàng Mới 100%","samsung s7 quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s7-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-s7-quoc-te-hang-moi-100-slide-1.jpg","new","in stock","10490000 VND","Samsung S7",""
"774","Samsung S7 Edge Quốc Tế Hàng Trưng Bày","samsung s7 edge quốc tế hàng trưng bày","http://www.vietanhmobile.com/samsung-s7-edge-quoc-te-hang-trung-bay.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-s7-edge-quoc-te-likenew-99-slide-1.jpg","new","in stock","6590000 VND","Samsung S7 Edge",""
"777","Samsung S8 Black (Đen) Quốc Tế Hàng Mới 100%","samsung s8 black (đen) quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s8-black-den-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s8-black-100-slide-1.jpg","new","out of stock","10990000 VND","Samsung S8",""
"778","Samsung S8 Gold (Vàng) Quốc Tế Hàng Mới 100%","samsung s8 gold (vàng) quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s8-gold-vang-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s8-plus-gold-100-slide-1.jpg","new","out of stock","10990000 VND","Samsung S8",""
"779","Samsung S8 Coral Blue (Xanh) Quốc Tế Hàng Mới 100%","samsung s8 coral blue (xanh) quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s8-coral-blue-xanh-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s8-plus-coral-blue-100-slide-1.jpg","new","out of stock","10990000 VND","Samsung S8",""
"780","Samsung S8 Plus Black (Đen) Quốc Tế Hàng Mới 100%","samsung s8 plus black (đen) quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s8-plus-black-den-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s8-plus-black-100-main.jpg","new","out of stock","12990000 VND","Samsung S8 Plus",""
"782","Samsung S8 Plus Coral Blue (Xanh) Quốc Tế Hàng Mới 100%","samsung s8 plus coral blue (xanh) quốc tế hàng mới 100%","http://www.vietanhmobile.com/samsung-s8-plus-coral-blue-xanh-quoc-te-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s8-plus-coral-blue-100-main.jpg","new","out of stock","12990000 VND","Samsung S8 Plus",""
"932","iPhone X Quốc Tế Chưa Active Trôi Bảo Hành","iphone x quốc tế chưa active trôi bảo hành","http://www.vietanhmobile.com/iphone-x-quoc-te-chua-active-troi-bao-hanh.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-X-quoc-te-chua-active-troi-bao-hanh-100-slide-1.jpg","new","out of stock","20590000 VND","Iphone X",""
"930","iPad Gen 6 (2018) Wifi Chưa Active","ipad gen 6 (2018) wifi chưa active","http://www.vietanhmobile.com/ipad-gen-6-2018-wifi-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/Ipad-gen-6-wifi-2018-100-slide-1.jpg","new","out of stock","8990000 VND","Ipad Gen 6 (2018)",""
"929","Samsung S9 Xách tay Hàng Mới 100%","samsung s9 xách tay hàng mới 100%","http://www.vietanhmobile.com/samsung-s9-xach-tay-hang-moi-100.html","http://www.vietanhmobile.com/hinh-anh/san-pham/samsung-galaxy-s9-xach-tay-100-slide-1.jpg","new","out of stock","13290000 VND","Samsung S9",""
"928","iPad Pro 9.7 inch Cellular + Wifi Chưa Active","ipad pro 9.7 inch cellular + wifi chưa active","http://www.vietanhmobile.com/ipad-pro-9-7-inch-cellular-wifi-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/ipad-pro-9-7-cellular-wifi-100-slide-1.jpg","new","out of stock","12990000 VND","iPad Pro",""
"907","iPhone 7 Plus Lock Chưa Active","iphone 7 plus lock chưa active","http://www.vietanhmobile.com/iphone-7-plus-lock-chua-active.html","http://www.vietanhmobile.com/hinh-anh/san-pham/iphone-7-plus-lock-chua-active-100-slide-1.jpg","new","out of stock","11590000 VND","Iphone 7 Plus",""
